#1:kx	2:ky	3:erg1	4:erg2	5:...
2.43159	3.14159	-4.42531	-0.736865	1.00146	1.9938	2.16692

2.43788	0	-4.42503	-0.741526	1.02384	1.92996	2.21276
2.43788	3.14159	-4.42532	-0.736588	1.00017	1.99857	2.16317

2.44416	0	-4.42502	-0.741563	1.02402	1.92951	2.21305
2.44416	3.14159	-4.42534	-0.736332	0.998982	2.00317	2.15952

2.45044	0	-4.42502	-0.741597	1.02419	1.92911	2.21332
2.45044	3.14159	-4.42535	-0.736097	0.997896	2.00758	2.15598

2.45673	0	-4.42502	-0.741629	1.02435	1.92874	2.21356
2.45673	3.14159	-4.42537	-0.735884	0.996913	2.01176	2.15258

2.46301	0	-4.42502	-0.741657	1.02449	1.92841	2.21378
2.46301	3.14159	-4.42538	-0.735693	0.996033	2.01569	2.14935

2.46929	0	-4.42502	-0.741681	1.02461	1.92812	2.21397
2.46929	3.14159	-4.42539	-0.735523	0.995256	2.01932	2.14633

2.47558	0	-4.42502	-0.741703	1.02472	1.92787	2.21413
2.47558	3.14159	-4.4254	-0.735376	0.994582	2.02263	2.14357

2.48186	0	-4.42501	-0.741721	1.02481	1.92766	2.21427
2.48186	3.14159	-4.4254	-0.735251	0.994011	2.02554	2.1411

2.48814	0	-4.42501	-0.741736	1.02488	1.92748	2.21439
2.48814	3.14159	-4.42541	-0.735149	0.993544	2.02803	2.13899

2.49442	0	-4.42501	-0.741748	1.02494	1.92735	2.21448
2.49442	3.14159	-4.42542	-0.735069	0.99318	2.03003	2.13727

2.50071	0	-4.42501	-0.741756	1.02498	1.92725	2.21454
2.50071	3.14159	-4.42542	-0.735012	0.99292	2.03151	2.13601

2.50699	0	-4.42501	-0.741761	1.025	1.92719	2.21458
2.50699	3.14159	-4.42542	-0.734978	0.992764	2.03241	2.13523

2.51327	0	-4.42501	-0.741763	1.02501	1.92717	2.21459
2.51327	3.14159	-4.42542	-0.734967	0.992712	2.03271	2.13497

2.51956	0	-4.42501	-0.741761	1.025	1.92719	2.21458
2.51956	3.14159	-4.42542	-0.734978	0.992764	2.03241	2.13523

2.52584	0	-4.42501	-0.741756	1.02498	1.92725	2.21454
2.52584	3.14159	-4.42542	-0.735012	0.99292	2.03151	2.13601

2.53212	0	-4.42501	-0.741748	1.02494	1.92735	2.21448
2.53212	3.14159	-4.42542	-0.735069	0.99318	2.03003	2.13727

2.53841	0	-4.42501	-0.741736	1.02488	1.92748	2.21439
2.53841	3.14159	-4.42541	-0.735149	0.993544	2.02803	2.13899

2.54469	0	-4.42501	-0.741721	1.02481	1.92766	2.21427
2.54469	3.14159	-4.4254	-0.735251	0.994011	2.02554	2.1411

2.55097	0	-4.42502	-0.741703	1.02472	1.92787	2.21413
2.55097	3.14159	-4.4254	-0.735376	0.994582	2.02263	2.14357

2.55726	0	-4.42502	-0.741681	1.02461	1.92812	2.21397
2.55726	3.14159	-4.42539	-0.735523	0.995256	2.01932	2.14633

2.56354	0	-4.42502	-0.741657	1.02449	1.92841	2.21378
2.56354	3.14159	-4.42538	-0.735693	0.996033	2.01569	2.14935

2.56982	0	-4.42502	-0.741629	1.02435	1.92874	2.21356
2.56982	3.14159	-4.42537	-0.735884	0.996913	2.01176	2.15258

2.57611	0	-4.42502	-0.741597	1.02419	1.92911	2.21332
2.57611	3.14159	-4.42535	-0.736097	0.997896	2.00758	2.15598

2.58239	0	-4.42502	-0.741563	1.02402	1.92951	2.21305
2.58239	3.14159	-4.42534	-0.736332	0.998982	2.00317	2.15952

2.58867	0	-4.42503	-0.741526	1.02384	1.92996	2.21276
2.58867	3.14159	-4.42532	-0.736588	1.00017	1.99857	2.16317

2.59496	0	-4.42503	-0.741485	1.02364	1.93043	2.21244
2.59496	3.14159	-4.42531	-0.736865	1.00146	1.9938	2.16692

2.60124	0	-4.42503	-0.741441	1.02342	1.93095	2.2121
2.60124	3.14159	-4.42529	-0.737163	1.00285	1.98887	2.17074

2.60752	0	-4.42503	-0.741395	1.02319	1.9315	2.21174
2.60752	3.14159	-4.42527	-0.737481	1.00434	1.98381	2.17461

2.61381	0	-4.42504	-0.741345	1.02294	1.93209	2.21135
2.61381	3.14159	-4.42525	-0.737819	1.00593	1.97862	2.17852

2.62009	0	-4.42504	-0.741292	1.02268	1.93272	2.21093
2.62009	3.14159	-4.42523	-0.738177	1.00762	1.97333	2.18246

2.62637	0	-4.42504	-0.741237	1.02241	1.93338	2.21049
2.62637	3.14159	-4.42521	-0.738554	1.00941	1.96793	2.18642

2.63265	0	-4.42505	-0.741179	1.02212	1.93408	2.21003
2.63265	3.14159	-4.42518	-0.73895	1.0113	1.96245	2.19038

2.63894	0	-4.42505	-0.741118	1.02182	1.93481	2.20954
2.63894	3.14159	-4.42516	-0.739364	1.01329	1.95688	2.19436

2.64522	0	-4.42506	-0.741054	1.02151	1.93558	2.20902
2.64522	3.14159	-4.42513	-0.739796	1.01537	1.95123	2.19832

2.6515	0	-4.42506	-0.740988	1.02118	1.93638	2.20849
2.6515	3.14159	-4.4251	-0.740246	1.01755	1.94551	2.20228

2.65779	0	-4.42506	-0.740919	1.02084	1.93721	2.20793
2.65779	3.14159	-4.42508	-0.740712	1.01983	1.93973	2.20623

2.66407	0	-4.42507	-0.740847	1.02049	1.93808	2.20734
2.66407	3.14159	-4.42505	-0.741195	1.02221	1.93388	2.21016

2.67035	0	-4.42507	-0.740773	1.02013	1.93898	2.20673
2.67035	3.14159	-4.42502	-0.741694	1.02467	1.92797	2.21407

2.67664	0	-4.42508	-0.740697	1.01976	1.93992	2.2061
2.67664	3.14159	-4.42499	-0.742209	1.02724	1.92201	2.21795

2.68292	0	-4.42508	-0.740618	1.01937	1.94088	2.20545
2.68292	3.14159	-4.42495	-0.742738	1.02989	1.91599	2.22181

2.6892	0	-4.42509	-0.740538	1.01898	1.94188	2.20477
2.6892	3.14159	-4.42492	-0.743282	1.03264	1.90992	2.22564

2.69549	0	-4.42509	-0.740455	1.01857	1.94291	2.20407
2.69549	3.14159	-4.42489	-0.743839	1.03548	1.90381	2.22943

2.70177	0	-4.4251	-0.74037	1.01816	1.94396	2.20335
2.70177	3.14159	-4.42485	-0.744409	1.03841	1.89765	2.2332

2.70805	0	-4.4251	-0.740283	1.01773	1.94505	2.2026
2.70805	3.14159	-4.42482	-0.744992	1.04144	1.89145	2.23692

2.71434	0	-4.42511	-0.740194	1.0173	1.94617	2.20183
2.71434	3.14159	-4.42478	-0.745587	1.04455	1.8852	2.24061

2.72062	0	-4.42511	-0.740103	1.01686	1.94731	2.20104
2.72062	3.14159	-4.42474	-0.746193	1.04775	1.87892	2.24427

2.7269	0	-4.42512	-0.740011	1.01641	1.94849	2.20023
2.7269	3.14159	-4.4247	-0.746809	1.05104	1.8726	2.24788

2.73319	0	-4.42512	-0.739917	1.01595	1.94969	2.1994
2.73319	3.14159	-4.42467	-0.747436	1.05441	1.86624	2.25145

2.73947	0	-4.42513	-0.739821	1.01549	1.95091	2.19855
2.73947	3.14159	-4.42463	-0.748072	1.05787	1.85985	2.25498

2.74575	0	-4.42514	-0.739724	1.01502	1.95216	2.19767
2.74575	3.14159	-4.42459	-0.748716	1.06142	1.85342	2.25847

2.75204	0	-4.42514	-0.739626	1.01455	1.95344	2.19678
2.75204	3.14159	-4.42455	-0.749369	1.06504	1.84696	2.26191

2.75832	0	-4.42515	-0.739526	1.01407	1.95474	2.19586
2.75832	3.14159	-4.42451	-0.750029	1.06876	1.84047	2.26531

2.7646	0	-4.42515	-0.739425	1.01358	1.95607	2.19493
2.7646	3.14159	-4.42447	-0.750695	1.07255	1.83395	2.26866

2.77088	0	-4.42516	-0.739323	1.01309	1.95742	2.19397
2.77088	3.14159	-4.42442	-0.751367	1.07642	1.8274	2.27197

2.77717	0	-4.42517	-0.739221	1.0126	1.95879	2.193
2.77717	3.14159	-4.42438	-0.752045	1.08038	1.82082	2.27523

2.78345	0	-4.42517	-0.739117	1.0121	1.96018	2.19201
2.78345	3.14159	-4.42434	-0.752727	1.08441	1.81421	2.27844

2.78973	0	-4.42518	-0.739013	1.0116	1.96159	2.191
2.78973	3.14159	-4.4243	-0.753413	1.08852	1.80758	2.28161

2.79602	0	-4.42519	-0.738908	1.0111	1.96302	2.18997
2.79602	3.14159	-4.42425	-0.754102	1.09271	1.80092	2.28472

2.8023	0	-4.42519	-0.738802	1.01059	1.96448	2.18892
2.8023	3.14159	-4.42421	-0.754794	1.09697	1.79424	2.28779

2.80858	0	-4.4252	-0.738696	1.01009	1.96594	2.18786
2.80858	3.14159	-4.42417	-0.755488	1.10131	1.78754	2.29081

2.81487	0	-4.4252	-0.73859	1.00958	1.96743	2.18678
2.81487	3.14159	-4.42412	-0.756182	1.10572	1.78081	2.29377

2.82115	0	-4.42521	-0.738483	1.00907	1.96893	2.18569
2.82115	3.14159	-4.42408	-0.756877	1.1102	1.77407	2.29669

2.82743	0	-4.42522	-0.738376	1.00857	1.97045	2.18457
2.82743	3.14159	-4.42404	-0.757572	1.11476	1.7673	2.29955

2.83372	0	-4.42522	-0.73827	1.00806	1.97199	2.18345
2.83372	3.14159	-4.42399	-0.758266	1.11938	1.76051	2.30237

2.84	0	-4.42523	-0.738163	1.00755	1.97353	2.18231
2.84	3.14159	-4.42395	-0.758958	1.12407	1.75371	2.30513

2.84628	0	-4.42524	-0.738056	1.00705	1.97509	2.18115
2.84628	3.14159	-4.42391	-0.759648	1.12884	1.74688	2.30784

2.85257	0	-4.42524	-0.73795	1.00655	1.97666	2.17998
2.85257	3.14159	-4.42386	-0.760335	1.13366	1.74004	2.31049

2.85885	0	-4.42525	-0.737845	1.00605	1.97824	2.1788
2.85885	3.14159	-4.42382	-0.761018	1.13856	1.73319	2.3131

2.86513	0	-4.42526	-0.737739	1.00555	1.97983	2.17761
2.86513	3.14159	-4.42378	-0.761697	1.14351	1.72632	2.31565

2.87142	0	-4.42526	-0.737635	1.00506	1.98143	2.17641
2.87142	3.14159	-4.42374	-0.762371	1.14853	1.71943	2.31814

2.8777	0	-4.42527	-0.737531	1.00457	1.98303	2.17519
2.8777	3.14159	-4.42369	-0.76304	1.15361	1.71254	2.32058

2.88398	0	-4.42527	-0.737427	1.00409	1.98465	2.17397
2.88398	3.14159	-4.42365	-0.763702	1.15876	1.70563	2.32297

2.89027	0	-4.42528	-0.737325	1.00361	1.98626	2.17274
2.89027	3.14159	-4.42361	-0.764357	1.16396	1.6987	2.32531

2.89655	0	-4.42529	-0.737224	1.00313	1.98788	2.1715
2.89655	3.14159	-4.42357	-0.765005	1.16921	1.69177	2.32758

2.90283	0	-4.42529	-0.737124	1.00267	1.9895	2.17025
2.90283	3.14159	-4.42353	-0.765645	1.17453	1.68483	2.32981

2.90911	0	-4.4253	-0.737025	1.0022	1.99113	2.16899
2.90911	3.14159	-4.42349	-0.766276	1.1799	1.67789	2.33198

2.9154	0	-4.4253	-0.736927	1.00175	1.99275	2.16774
2.9154	3.14159	-4.42345	-0.766898	1.18532	1.67093	2.33409

2.92168	0	-4.42531	-0.736831	1.0013	1.99437	2.16647
2.92168	3.14159	-4.42341	-0.76751	1.1908	1.66397	2.33615

2.92796	0	-4.42532	-0.736737	1.00086	1.99598	2.16521
2.92796	3.14159	-4.42337	-0.768111	1.19633	1.657	2.33815

2.93425	0	-4.42532	-0.736644	1.00043	1.9976	2.16394
2.93425	3.14159	-4.42333	-0.768702	1.20191	1.65003	2.3401

2.94053	0	-4.42533	-0.736552	1	1.9992	2.16268
2.94053	3.14159	-4.42329	-0.769281	1.20753	1.64306	2.34199

2.94681	0	-4.42533	-0.736463	0.999587	2.0008	2.16141
2.94681	3.14159	-4.42326	-0.769848	1.21321	1.63608	2.34382

2.9531	0	-4.42534	-0.736375	0.999181	2.00238	2.16015
2.9531	3.14159	-4.42322	-0.770402	1.21892	1.62911	2.3456

2.95938	0	-4.42534	-0.736289	0.998784	2.00396	2.15889
2.95938	3.14159	-4.42319	-0.770944	1.22468	1.62213	2.34732

2.96566	0	-4.42535	-0.736206	0.998397	2.00552	2.15764
2.96566	3.14159	-4.42315	-0.771471	1.23048	1.61516	2.34898

2.97195	0	-4.42535	-0.736124	0.99802	2.00706	2.15639
2.97195	3.14159	-4.42312	-0.771985	1.23633	1.60819	2.35059

2.97823	0	-4.42536	-0.736045	0.997654	2.00859	2.15516
2.97823	3.14159	-4.42309	-0.772484	1.24221	1.60123	2.35213

2.98451	0	-4.42536	-0.735968	0.997299	2.0101	2.15394
2.98451	3.14159	-4.42306	-0.772968	1.24812	1.59428	2.35363

2.9908	0	-4.42537	-0.735893	0.996955	2.01158	2.15273
2.9908	3.14159	-4.42303	-0.773437	1.25407	1.58733	2.35506

2.99708	0	-4.42537	-0.735821	0.996623	2.01304	2.15153
2.99708	3.14159	-4.423	-0.77389	1.26005	1.5804	2.35644

3.00336	0	-4.42537	-0.735751	0.996302	2.01447	2.15036
3.00336	3.14159	-4.42297	-0.774327	1.26606	1.57348	2.35776

3.00965	0	-4.42538	-0.735684	0.995994	2.01587	2.1492
3.00965	3.14159	-4.42294	-0.774747	1.27209	1.56658	2.35902

3.01593	0	-4.42538	-0.73562	0.995698	2.01724	2.14807
3.01593	3.14159	-4.42292	-0.77515	1.27814	1.5597	2.36022

3.02221	0	-4.42539	-0.735558	0.995415	2.01857	2.14696
3.02221	3.14159	-4.42289	-0.775536	1.28422	1.55285	2.36136

3.0285	0	-4.42539	-0.735499	0.995144	2.01986	2.14588
3.0285	3.14159	-4.42287	-0.775904	1.2903	1.54602	2.36245

3.03478	0	-4.42539	-0.735443	0.994887	2.02111	2.14484
3.03478	3.14159	-4.42284	-0.776254	1.2964	1.53922	2.36348

3.04106	0	-4.4254	-0.73539	0.994644	2.02231	2.14383
3.04106	3.14159	-4.42282	-0.776585	1.3025	1.53246	2.36445

3.04734	0	-4.4254	-0.735339	0.994414	2.02347	2.14285
3.04734	3.14159	-4.4228	-0.776898	1.30859	1.52575	2.36536

3.05363	0	-4.4254	-0.735292	0.994198	2.02458	2.14192
3.05363	3.14159	-4.42278	-0.777192	1.31467	1.51908	2.36622

3.05991	0	-4.4254	-0.735248	0.993996	2.02562	2.14103
3.05991	3.14159	-4.42276	-0.777467	1.32073	1.51249	2.36701

3.06619	0	-4.42541	-0.735207	0.993808	2.02661	2.14019
3.06619	3.14159	-4.42275	-0.777723	1.32676	1.50597	2.36775

3.07248	0	-4.42541	-0.735169	0.993634	2.02754	2.1394
3.07248	3.14159	-4.42273	-0.777959	1.33273	1.49954	2.36842

3.07876	0	-4.42541	-0.735134	0.993476	2.0284	2.13867
3.07876	3.14159	-4.42272	-0.778175	1.33863	1.49322	2.36904

3.08504	0	-4.42541	-0.735103	0.993331	2.02919	2.13799
3.08504	3.14159	-4.42271	-0.778371	1.34443	1.48705	2.3696

3.09133	0	-4.42542	-0.735074	0.993202	2.02991	2.13738
3.09133	3.14159	-4.42269	-0.778547	1.35009	1.48105	2.3701

3.09761	0	-4.42542	-0.735049	0.993088	2.03055	2.13683
3.09761	3.14159	-4.42268	-0.778703	1.35556	1.47528	2.37055

3.10389	0	-4.42542	-0.735027	0.992988	2.03112	2.13634
3.10389	3.14159	-4.42268	-0.778838	1.36077	1.46981	2.37093

3.11018	0	-4.42542	-0.735009	0.992904	2.0316	2.13593
3.11018	3.14159	-4.42267	-0.778953	1.36564	1.46473	2.37126

3.11646	0	-4.42542	-0.734994	0.992835	2.03199	2.13558
3.11646	3.14159	-4.42266	-0.779047	1.37003	1.46016	2.37152

3.12274	0	-4.42542	-0.734982	0.992781	2.03231	2.13532
3.12274	3.14159	-4.42266	-0.77912	1.37379	1.45626	2.37173

3.12903	0	-4.42542	-0.734973	0.992743	2.03253	2.13512
3.12903	3.14159	-4.42265	-0.779172	1.3767	1.45325	2.37187

3.13531	0	-4.42542	-0.734968	0.99272	2.03266	2.13501
3.13531	3.14159	-4.42265	-0.779203	1.37857	1.45132	2.37196

3.14159	0	-4.42542	-0.734967	0.992712	2.03271	2.13497
3.14159	3.14159	-4.42265	-0.779214	1.37921	1.45066	2.37199

3.14788	0	-4.42542	-0.734968	0.99272	2.03266	2.13501
3.14788	3.14159	-4.42265	-0.779203	1.37857	1.45132	2.37196

3.15416	0	-4.42542	-0.734973	0.992743	2.03253	2.13512
3.15416	3.14159	-4.42265	-0.779172	1.3767	1.45325	2.37187

3.16044	0	-4.42542	-0.734982	0.992781	2.03231	2.13532
3.16044	3.14159	-4.42266	-0.77912	1.37379	1.45626	2.37173

3.16673	0	-4.42542	-0.734994	0.992835	2.03199	2.13558
3.16673	3.14159	-4.42266	-0.779047	1.37003	1.46016	2.37152

3.17301	0	-4.42542	-0.735009	0.992904	2.0316	2.13593
3.17301	3.14159	-4.42267	-0.778953	1.36564	1.46473	2.37126

3.17929	0	-4.42542	-0.735027	0.992988	2.03112	2.13634
3.17929	3.14159	-4.42268	-0.778838	1.36077	1.46981	2.37093

3.18557	0	-4.42542	-0.735049	0.993088	2.03055	2.13683
3.18557	3.14159	-4.42268	-0.778703	1.35556	1.47528	2.37055

3.19186	0	-4.42542	-0.735074	0.993202	2.02991	2.13738
3.19186	3.14159	-4.42269	-0.778547	1.35009	1.48105	2.3701

3.19814	0	-4.42541	-0.735103	0.993331	2.02919	2.13799
3.19814	3.14159	-4.42271	-0.778371	1.34443	1.48705	2.3696

3.20442	0	-4.42541	-0.735134	0.993476	2.0284	2.13867
3.20442	3.14159	-4.42272	-0.778175	1.33863	1.49322	2.36904

3.21071	0	-4.42541	-0.735169	0.993634	2.02754	2.1394
3.21071	3.14159	-4.42273	-0.777959	1.33273	1.49954	2.36842

3.21699	0	-4.42541	-0.735207	0.993808	2.02661	2.14019
3.21699	3.14159	-4.42275	-0.777723	1.32676	1.50597	2.36775

3.22327	0	-4.4254	-0.735248	0.993996	2.02562	2.14103
3.22327	3.14159	-4.42276	-0.777467	1.32073	1.51249	2.36701

3.22956	0	-4.4254	-0.735292	0.994198	2.02458	2.14192
3.22956	3.14159	-4.42278	-0.777192	1.31467	1.51908	2.36622

3.23584	0	-4.4254	-0.735339	0.994414	2.02347	2.14285
3.23584	3.14159	-4.4228	-0.776898	1.30859	1.52575	2.36536

3.24212	0	-4.4254	-0.73539	0.994644	2.02231	2.14383
3.24212	3.14159	-4.42282	-0.776585	1.3025	1.53246	2.36445

3.24841	0	-4.42539	-0.735443	0.994887	2.02111	2.14484
3.24841	3.14159	-4.42284	-0.776254	1.2964	1.53922	2.36348

3.25469	0	-4.42539	-0.735499	0.995144	2.01986	2.14588
3.25469	3.14159	-4.42287	-0.775904	1.2903	1.54602	2.36245

3.26097	0	-4.42539	-0.735558	0.995415	2.01857	2.14696
3.26097	3.14159	-4.42289	-0.775536	1.28422	1.55285	2.36136

3.26726	0	-4.42538	-0.73562	0.995698	2.01724	2.14807
3.26726	3.14159	-4.42292	-0.77515	1.27814	1.5597	2.36022

3.27354	0	-4.42538	-0.735684	0.995994	2.01587	2.1492
3.27354	3.14159	-4.42294	-0.774747	1.27209	1.56658	2.35902

3.27982	0	-4.42537	-0.735751	0.996302	2.01447	2.15036
3.27982	3.14159	-4.42297	-0.774327	1.26606	1.57348	2.35776

3.28611	0	-4.42537	-0.735821	0.996623	2.01304	2.15153
3.28611	3.14159	-4.423	-0.77389	1.26005	1.5804	2.35644

3.29239	0	-4.42537	-0.735893	0.996955	2.01158	2.15273
3.29239	3.14159	-4.42303	-0.773437	1.25407	1.58733	2.35506

3.29867	0	-4.42536	-0.735968	0.997299	2.0101	2.15394
3.29867	3.14159	-4.42306	-0.772968	1.24812	1.59428	2.35363

3.30496	0	-4.42536	-0.736045	0.997654	2.00859	2.15516
3.30496	3.14159	-4.42309	-0.772484	1.24221	1.60123	2.35213

3.31124	0	-4.42535	-0.736124	0.99802	2.00706	2.15639
3.31124	3.14159	-4.42312	-0.771985	1.23633	1.60819	2.35059

3.31752	0	-4.42535	-0.736206	0.998397	2.00552	2.15764
3.31752	3.14159	-4.42315	-0.771471	1.23048	1.61516	2.34898

3.32381	0	-4.42534	-0.736289	0.998784	2.00396	2.15889
3.32381	3.14159	-4.42319	-0.770944	1.22468	1.62213	2.34732

3.33009	0	-4.42534	-0.736375	0.999181	2.00238	2.16015
3.33009	3.14159	-4.42322	-0.770402	1.21892	1.62911	2.3456

3.33637	0	-4.42533	-0.736463	0.999587	2.0008	2.16141
3.33637	3.14159	-4.42326	-0.769848	1.21321	1.63608	2.34382

3.34265	0	-4.42533	-0.736552	1	1.9992	2.16268
3.34265	3.14159	-4.42329	-0.769281	1.20753	1.64306	2.34199

3.34894	0	-4.42532	-0.736644	1.00043	1.9976	2.16394
3.34894	3.14159	-4.42333	-0.768702	1.20191	1.65003	2.3401

3.35522	0	-4.42532	-0.736737	1.00086	1.99598	2.16521
3.35522	3.14159	-4.42337	-0.768111	1.19633	1.657	2.33815

3.3615	0	-4.42531	-0.736831	1.0013	1.99437	2.16647
3.3615	3.14159	-4.42341	-0.76751	1.1908	1.66397	2.33615

3.36779	0	-4.4253	-0.736927	1.00175	1.99275	2.16774
3.36779	3.14159	-4.42345	-0.766898	1.18532	1.67093	2.33409

3.37407	0	-4.4253	-0.737025	1.0022	1.99113	2.16899
3.37407	3.14159	-4.42349	-0.766276	1.1799	1.67789	2.33198

3.38035	0	-4.42529	-0.737124	1.00267	1.9895	2.17025
3.38035	3.14159	-4.42353	-0.765645	1.17453	1.68483	2.32981

3.38664	0	-4.42529	-0.737224	1.00313	1.98788	2.1715
3.38664	3.14159	-4.42357	-0.765005	1.16921	1.69177	2.32758

3.39292	0	-4.42528	-0.737325	1.00361	1.98626	2.17274
3.39292	3.14159	-4.42361	-0.764357	1.16396	1.6987	2.32531

3.3992	0	-4.42527	-0.737427	1.00409	1.98465	2.17397
3.3992	3.14159	-4.42365	-0.763702	1.15876	1.70563	2.32297

3.40549	0	-4.42527	-0.737531	1.00457	1.98303	2.17519
3.40549	3.14159	-4.42369	-0.76304	1.15361	1.71254	2.32058

3.41177	0	-4.42526	-0.737635	1.00506	1.98143	2.17641
3.41177	3.14159	-4.42374	-0.762371	1.14853	1.71943	2.31814

3.41805	0	-4.42526	-0.737739	1.00555	1.97983	2.17761
3.41805	3.14159	-4.42378	-0.761697	1.14351	1.72632	2.31565

3.42434	0	-4.42525	-0.737845	1.00605	1.97824	2.1788
3.42434	3.14159	-4.42382	-0.761018	1.13856	1.73319	2.3131

3.43062	0	-4.42524	-0.73795	1.00655	1.97666	2.17998
3.43062	3.14159	-4.42386	-0.760335	1.13366	1.74004	2.31049

3.4369	0	-4.42524	-0.738056	1.00705	1.97509	2.18115
3.4369	3.14159	-4.42391	-0.759648	1.12884	1.74688	2.30784

3.44319	0	-4.42523	-0.738163	1.00755	1.97353	2.18231
3.44319	3.14159	-4.42395	-0.758958	1.12407	1.75371	2.30513

3.44947	0	-4.42522	-0.73827	1.00806	1.97199	2.18345
3.44947	3.14159	-4.42399	-0.758266	1.11938	1.76051	2.30237

3.45575	0	-4.42522	-0.738376	1.00857	1.97045	2.18457
3.45575	3.14159	-4.42404	-0.757572	1.11476	1.7673	2.29955

3.46204	0	-4.42521	-0.738483	1.00907	1.96893	2.18569
3.46204	3.14159	-4.42408	-0.756877	1.1102	1.77407	2.29669

3.46832	0	-4.4252	-0.73859	1.00958	1.96743	2.18678
3.46832	3.14159	-4.42412	-0.756182	1.10572	1.78081	2.29377

3.4746	0	-4.4252	-0.738696	1.01009	1.96594	2.18786
3.4746	3.14159	-4.42417	-0.755488	1.10131	1.78754	2.29081

3.48088	0	-4.42519	-0.738802	1.01059	1.96448	2.18892
3.48088	3.14159	-4.42421	-0.754794	1.09697	1.79424	2.28779

3.48717	0	-4.42519	-0.738908	1.0111	1.96302	2.18997
3.48717	3.14159	-4.42425	-0.754102	1.09271	1.80092	2.28472

3.49345	0	-4.42518	-0.739013	1.0116	1.96159	2.191
3.49345	3.14159	-4.4243	-0.753413	1.08852	1.80758	2.28161

3.49973	0	-4.42517	-0.739117	1.0121	1.96018	2.19201
3.49973	3.14159	-4.42434	-0.752727	1.08441	1.81421	2.27844

3.50602	0	-4.42517	-0.739221	1.0126	1.95879	2.193
3.50602	3.14159	-4.42438	-0.752045	1.08038	1.82082	2.27523

3.5123	0	-4.42516	-0.739323	1.01309	1.95742	2.19397
3.5123	3.14159	-4.42442	-0.751367	1.07642	1.8274	2.27197

3.51858	0	-4.42515	-0.739425	1.01358	1.95607	2.19493
3.51858	3.14159	-4.42447	-0.750695	1.07255	1.83395	2.26866

3.52487	0	-4.42515	-0.739526	1.01407	1.95474	2.19586
3.52487	3.14159	-4.42451	-0.750029	1.06876	1.84047	2.26531

3.53115	0	-4.42514	-0.739626	1.01455	1.95344	2.19678
3.53115	3.14159	-4.42455	-0.749369	1.06504	1.84696	2.26191

3.53743	0	-4.42514	-0.739724	1.01502	1.95216	2.19767
3.53743	3.14159	-4.42459	-0.748716	1.06142	1.85342	2.25847

3.54372	0	-4.42513	-0.739821	1.01549	1.95091	2.19855
3.54372	3.14159	-4.42463	-0.748072	1.05787	1.85985	2.25498

3.55	0	-4.42512	-0.739917	1.01595	1.94969	2.1994
3.55	3.14159	-4.42467	-0.747436	1.05441	1.86624	2.25145

3.55628	0	-4.42512	-0.740011	1.01641	1.94849	2.20023
3.55628	3.14159	-4.4247	-0.746809	1.05104	1.8726	2.24788

3.56257	0	-4.42511	-0.740103	1.01686	1.94731	2.20104
3.56257	3.14159	-4.42474	-0.746193	1.04775	1.87892	2.24427

3.56885	0	-4.42511	-0.740194	1.0173	1.94617	2.20183
3.56885	3.14159	-4.42478	-0.745587	1.04455	1.8852	2.24061

3.57513	0	-4.4251	-0.740283	1.01773	1.94505	2.2026
3.57513	3.14159	-4.42482	-0.744992	1.04144	1.89145	2.23692

3.58142	0	-4.4251	-0.74037	1.01816	1.94396	2.20335
3.58142	3.14159	-4.42485	-0.744409	1.03841	1.89765	2.2332

3.5877	0	-4.42509	-0.740455	1.01857	1.94291	2.20407
3.5877	3.14159	-4.42489	-0.743839	1.03548	1.90381	2.22943

3.59398	0	-4.42509	-0.740538	1.01898	1.94188	2.20477
3.59398	3.14159	-4.42492	-0.743282	1.03264	1.90992	2.22564

3.60027	0	-4.42508	-0.740618	1.01937	1.94088	2.20545
3.60027	3.14159	-4.42495	-0.742738	1.02989	1.91599	2.22181

3.60655	0	-4.42508	-0.740697	1.01976	1.93992	2.2061
3.60655	3.14159	-4.42499	-0.742209	1.02724	1.92201	2.21795

3.61283	0	-4.42507	-0.740773	1.02013	1.93898	2.20673
3.61283	3.14159	-4.42502	-0.741694	1.02467	1.92797	2.21407

3.61911	0	-4.42507	-0.740847	1.02049	1.93808	2.20734
3.61911	3.14159	-4.42505	-0.741195	1.02221	1.93388	2.21016

3.6254	0	-4.42506	-0.740919	1.02084	1.93721	2.20793
3.6254	3.14159	-4.42508	-0.740712	1.01983	1.93973	2.20623

3.63168	0	-4.42506	-0.740988	1.02118	1.93638	2.20849
3.63168	3.14159	-4.4251	-0.740246	1.01755	1.94551	2.20228

3.63796	0	-4.42506	-0.741054	1.02151	1.93558	2.20902
3.63796	3.14159	-4.42513	-0.739796	1.01537	1.95123	2.19832

3.64425	0	-4.42505	-0.741118	1.02182	1.93481	2.20954
3.64425	3.14159	-4.42516	-0.739364	1.01329	1.95688	2.19436

3.65053	0	-4.42505	-0.741179	1.02212	1.93408	2.21003
